Unnamed: 0,age,balance,campaign,pdays,last_contact,poutcome_success
33856,62,115,3,-1,203,0
33858,26,6791,23,-1,203,0
33861,30,53,1,-1,203,0
33877,47,1167,1,87,202,0
33882,29,78,1,-1,202,0
33885,55,6690,1,-1,202,0
33887,31,3382,1,-1,202,0
33889,30,803,1,-1,202,0
33892,27,828,1,-1,202,0
33894,47,1230,1,169,202,1
33896,31,4105,1,-1,202,0
33897,36,96,1,87,202,1
33898,33,158,2,83,202,1
33901,42,3403,1,-1,202,0
33904,43,279,1,164,202,0
33911,29,697,1,85,202,1
33915,42,11115,1,-1,202,0
33918,33,95,1,-1,202,0
33922,48,292,1,79,202,1
33930,54,1693,1,87,202,0
33934,33,1122,10,-1,202,0
33935,27,662,1,-1,202,0
33941,35,-312,1,21,202,0
33942,29,3794,1,-1,202,0
33959,46,0,1,259,202,0
33960,34,1337,1,-1,202,0
33972,33,1737,2,-1,202,0
33978,57,478,1,84,202,0
33984,43,1854,1,-1,202,0
33987,54,0,3,-1,202,0
33993,36,0,1,-1,202,0
33999,29,534,2,-1,202,0
34013,53,341,2,-1,202,0
34014,32,4,1,-1,202,0
34018,26,255,1,80,202,1
34019,31,477,1,-1,202,0
34030,32,796,1,160,202,0
34035,30,270,1,80,202,1
34037,32,4733,1,-1,202,0
34039,36,351,1,84,202,0
34040,31,0,2,87,202,0
34042,38,0,1,-1,202,0
34051,29,674,1,13,202,1
34053,55,0,3,-1,202,0
34055,30,364,2,-1,202,0
34056,56,746,1,-1,202,0
34057,37,57,2,84,202,1
34059,23,314,1,-1,202,0
34060,44,1818,1,-1,202,0
34065,34,442,1,164,202,0
34075,54,2156,1,86,202,1
34076,32,566,2,-1,202,0
34084,25,2354,1,84,202,1
34086,43,2105,2,-1,202,0
34089,25,1608,2,-1,202,0
34096,27,3342,2,330,202,0
34098,49,5802,2,-1,202,0
34109,54,1014,1,162,202,0
34110,58,919,2,346,202,0
34113,31,1619,2,-1,202,0
34120,30,25,1,-1,202,0
34121,70,3020,1,-1,202,0
34137,45,1435,1,-1,202,0
34145,33,498,1,-1,202,0
34155,29,30,1,-1,202,0
34158,31,454,1,-1,202,0
34166,28,307,1,-1,202,0
34181,26,219,5,-1,198,0
34193,40,1646,2,91,198,1
34201,46,1446,1,-1,198,0
34206,33,417,2,87,198,0
34207,50,1270,3,-1,198,0
34208,25,253,1,-1,198,0
34213,49,1,3,175,198,1
34214,34,14,1,-1,198,0
34216,36,911,3,-1,198,0
34217,37,20453,1,-1,198,0
34219,24,0,2,-1,198,0
34223,25,642,2,-1,198,0
34224,40,-388,3,340,198,0
34228,30,220,2,-1,198,0
34229,44,0,2,19,198,0
34230,52,94,9,4,198,1
34236,29,8947,2,-1,198,0
34239,28,672,1,-1,198,0
34240,45,4958,4,-1,198,0
34254,35,5731,2,167,198,0
34257,28,-65,4,-1,198,0
34258,47,2010,6,-1,198,0
34264,29,451,1,96,198,0
34265,26,4683,2,180,198,0
34273,36,218,6,-1,198,0
34279,36,188,3,333,198,1
34286,30,11278,3,-1,198,0
34287,42,2,9,-1,198,0
34291,35,520,3,17,198,0
34296,38,6368,4,-1,198,0
34299,30,572,4,-1,198,0
34311,45,280,3,168,198,0
34313,32,3271,3,-1,198,0
34323,32,119,5,-1,198,0
34330,55,1199,10,-1,198,0
34331,34,1076,3,88,198,1
34333,26,104,6,360,198,0
34335,39,2454,3,263,198,0
34343,29,369,5,346,198,0
34357,30,476,4,-1,198,0
34372,43,2643,5,-1,198,0
34379,27,88,1,-1,198,0
34387,31,236,3,-1,198,0
34402,32,3027,2,-1,197,0
34410,48,288,3,-1,197,0
34411,27,-289,5,-1,197,0
34413,33,1373,5,349,197,0
34419,46,-582,4,354,197,0
34420,42,2133,5,-1,197,0
34427,33,346,7,354,197,0
34429,31,113,3,-1,197,0
34445,31,10,1,-1,197,0
34447,26,3628,1,-1,197,0
34452,30,0,1,301,197,0
34453,36,80,1,165,197,0
34454,36,206,6,-1,197,0
34455,45,46,1,-1,197,0
34456,30,-111,1,-1,197,0
34469,33,0,1,365,197,0
34471,32,12,1,365,197,0
34473,35,726,1,-1,197,0
34481,35,1,1,285,197,0
34489,35,3854,1,-1,197,0
34490,48,0,1,-1,197,0
34491,32,52,1,-1,197,0
34500,51,630,1,-1,197,0
34521,29,-16,1,-1,197,0
34526,32,0,1,-1,197,0
34529,33,30,2,-1,197,0
34533,30,203,6,-1,197,0
34534,31,187,1,347,197,0
34537,34,188,1,-1,197,0
34539,51,2,1,-1,197,0
34542,25,1833,2,-1,197,0
34544,32,2829,1,-1,197,0
34547,38,2032,4,349,197,0
34557,36,668,1,-1,197,0
34559,27,75,1,351,197,0
34560,39,1372,1,355,197,0
34565,31,196,1,341,197,0
34566,30,253,1,-1,197,0
34581,47,232,2,285,197,0
34594,36,108,1,-1,197,0
34598,41,169,1,-1,197,0
34599,35,1,1,-1,197,0
34610,37,731,1,-1,197,0
34620,34,-258,1,-1,197,0
34621,31,33,2,-1,197,0
34626,39,224,1,-1,197,0
34638,41,326,1,-1,197,0
34643,39,290,1,336,197,0
34647,35,27,2,278,197,0
34649,45,7620,8,-1,197,0
34661,59,5314,3,-1,197,0
34667,48,2345,2,-1,197,0
34670,30,-522,2,286,197,0
34684,24,805,2,-1,197,0
34690,27,3160,5,343,197,0
34693,38,129,2,-1,197,0
34702,50,253,2,-1,197,0
34706,42,96,3,340,197,0
34711,36,-127,1,-1,197,0
34713,56,0,2,-1,197,0
34718,47,0,3,-1,197,0
34720,37,0,8,351,197,0
34722,56,505,1,169,197,0
34731,35,107,3,-1,196,0
34732,31,645,6,-1,196,0
34739,47,235,1,-1,196,0
34746,60,6271,2,254,196,0
34748,40,83,1,280,196,0
34750,40,-234,1,-1,196,0
34753,44,3,1,-1,196,0
34754,34,22,1,-1,196,0
34758,36,0,3,280,196,0
34763,34,18,1,288,196,0
34772,29,111,11,-1,196,0
34775,33,4835,2,-1,196,0
34784,44,650,2,-1,196,0
34791,35,84,1,-1,196,0
34795,46,16,1,-1,196,0
34797,43,388,1,355,196,0
34798,34,41,9,-1,196,0
34813,24,27,1,338,196,0
34819,28,875,1,-1,196,0
34820,52,238,1,362,196,0
34828,49,0,1,281,196,0
34836,25,15,1,-1,196,0
34847,48,0,1,-1,196,0
34850,36,245,1,-1,196,0
34851,44,513,4,-1,196,0
34854,39,0,2,282,196,0
34861,32,2218,2,-1,196,0
34862,30,477,1,-1,196,0
34865,36,59,2,-1,196,0
34867,43,9262,1,-1,196,0
34870,32,0,1,-1,196,0
34875,47,1481,2,364,196,0
34877,29,0,1,281,196,0
34884,33,2468,1,282,196,0
34887,44,1864,1,-1,196,0
34891,51,106,1,169,196,0
34892,31,209,1,-1,196,0
34895,39,-473,1,-1,196,0
34896,42,24,2,-1,196,0
34899,29,751,1,288,196,1
34900,32,-569,1,-1,196,0
34903,42,-679,1,343,196,0
34912,46,91,1,356,196,0
34914,51,10924,2,-1,196,0
34915,41,0,2,323,196,0
34922,38,1255,1,170,196,0
34929,42,-95,1,-1,196,0
34932,46,-27,1,-1,196,0
34935,45,115,1,-1,196,0
34941,31,223,1,-1,196,0
34946,48,586,2,-1,196,0
34947,45,-192,3,-1,196,0
34950,53,28,2,289,196,0
34956,22,310,2,355,196,0
34957,29,471,1,-1,196,0
34969,30,501,2,-1,196,0
34973,38,1016,2,167,196,0
34974,28,177,1,-1,196,0
34984,32,-248,1,315,196,0
34994,36,222,1,169,196,0
34996,26,191,1,-1,196,0
35009,29,114,1,-1,196,0
35010,49,0,2,166,196,0
35020,38,-1884,2,289,196,0
35021,35,4401,2,279,196,0
35025,35,272,4,289,196,0
35031,32,130,2,-1,196,0
35033,60,5990,3,-1,196,0
35035,36,260,3,299,196,0
35036,54,614,2,343,196,0
35044,33,372,1,-1,196,0
35048,41,2470,2,-1,196,0
35054,54,432,1,-1,196,0
35055,34,27,1,-1,196,0
35058,52,1988,1,299,196,0
35060,37,1345,6,169,196,0
35065,32,25,2,345,196,0
35074,41,13,2,306,196,0
35086,32,-166,3,-1,196,0
35090,31,-414,3,-1,196,0
35099,39,1147,2,363,196,0
35119,39,147,2,-1,196,0
35123,57,2911,2,-1,196,0
35125,31,148,2,167,196,0
35136,48,3663,5,169,195,0
35156,31,253,1,349,195,0
35159,35,-701,3,-1,195,0
35174,41,293,1,-1,195,0
35180,32,41,1,338,195,0
35185,31,874,1,170,195,0
35188,51,441,2,167,195,0
35196,47,1629,1,-1,195,0
35199,53,167,1,343,195,0
35200,31,459,1,293,195,1
35206,43,544,1,-1,195,0
35220,34,49,1,351,195,0
35225,50,806,8,297,195,0
35227,36,396,4,-1,195,0
35228,30,959,1,-1,195,0
35230,42,1461,2,170,195,0
35241,40,-164,1,-1,195,0
35249,36,280,1,351,195,0
35254,31,259,1,-1,195,0
35256,31,461,1,-1,195,0
35257,45,3689,1,169,195,0
35267,41,32,1,-1,195,0
35273,44,-57,1,356,195,0
35286,37,502,1,351,195,0
35288,24,61,1,343,195,0
35300,31,77,1,-1,195,0
35307,53,913,1,288,195,0
35313,54,0,1,297,195,0
35316,57,779,1,367,195,0
35326,48,0,1,-1,195,0
35330,47,25,1,-1,195,0
35333,37,223,1,297,195,0
35343,29,2891,1,-1,195,0
35344,31,504,2,-1,195,0
35347,56,72,1,357,195,0
35351,42,2348,2,-1,195,0
35352,35,682,1,-1,195,0
35359,39,741,1,-1,195,0
35360,28,-470,2,-1,195,0
35362,28,922,1,339,195,0
35365,46,21,1,338,195,0
35372,50,0,1,-1,195,0
35373,41,5365,2,-1,195,0
35376,34,393,1,293,195,0
35377,47,278,1,366,195,0
35379,34,0,1,-1,195,0
35382,51,1703,1,-1,195,0
35383,43,181,1,343,195,0
35384,53,148,1,359,195,0
35385,40,32,1,-1,195,0
35386,51,160,1,359,195,0
35391,50,339,3,-1,195,0
35396,35,2227,1,-1,195,0
35410,35,0,2,-1,195,0
35411,28,15,2,356,195,0
35415,49,-327,1,-1,195,0
35421,28,7449,1,-1,195,0
35423,30,492,1,-1,195,0
35428,31,202,1,-1,195,0
35434,36,9,2,-1,195,0
35435,40,193,1,357,195,0
35439,44,2386,2,-1,195,0
35446,36,441,4,358,195,0
35449,38,0,1,171,195,0
35451,36,243,2,360,195,0
35453,40,356,3,365,195,0
35457,48,122,1,-1,195,0
35458,57,1753,1,-1,195,0
35463,24,1085,6,-1,195,0
35476,27,8366,2,349,195,0
35482,42,78,2,-1,195,0
35483,28,270,2,345,195,0
35487,43,0,3,293,195,0
35491,33,2,2,330,195,0
35492,56,264,2,280,195,1
35498,39,411,2,-1,195,0
35500,33,0,2,-1,195,0
35505,34,105,2,171,195,0
35506,27,-717,2,349,195,0
35508,35,0,2,-1,195,0
35526,38,595,3,-1,195,0
35528,41,348,2,275,195,0
35529,28,-181,2,343,195,0
35536,32,0,2,349,195,0
35537,50,1174,2,-1,195,0
35538,45,1240,2,-1,195,0
35541,40,168,2,169,195,0
35547,37,591,2,255,195,0
35552,31,1192,2,349,195,0
35555,46,-154,2,294,195,0
35556,30,3086,3,168,195,0
35561,29,0,2,302,195,0
35563,27,130,3,-1,195,0
35567,32,1274,2,-1,195,0
35568,48,60,2,339,195,0
35571,32,516,8,-1,195,0
35576,37,-158,2,-1,195,0
35582,43,823,12,-1,195,0
35589,33,0,2,-1,195,0
35603,52,249,1,-1,195,0
35605,41,11103,1,-1,195,0
35607,28,26,2,-1,195,0
35615,26,518,3,-1,195,0
35616,28,805,5,336,195,0
35618,49,762,2,360,195,0
35620,38,117,1,337,195,0
35625,36,418,2,-1,194,0
35627,44,135,3,-1,194,0
35633,29,500,8,-1,194,0
35637,39,2345,2,344,194,0
35638,50,400,1,360,194,0
35641,31,-181,1,170,194,0
35643,44,5039,2,-1,194,0
35655,53,629,1,-1,194,0
35660,41,639,1,-1,194,0
35662,39,3518,1,-1,194,0
35666,45,0,1,-1,194,0
35668,45,458,3,-1,194,0
35672,40,71,1,-1,194,0
35673,34,1234,1,288,194,0
35680,33,0,1,-1,194,0
35681,33,220,1,-1,194,0
35689,49,-129,1,-1,194,0
35693,56,73,1,368,194,0
35698,32,747,2,-1,194,0
35703,30,4,5,-1,194,0
35713,31,-423,6,-1,194,0
35723,44,533,4,171,194,0
35730,48,5078,1,-1,194,0
35731,47,296,1,-1,194,0
35733,36,74,2,-1,194,0
35736,32,1918,1,172,194,0
35739,56,2330,1,-1,194,0
35740,36,0,1,-1,194,0
35744,38,859,1,302,194,0
35745,36,0,1,368,194,0
35753,50,-441,2,-1,194,0
35759,48,1131,1,-1,194,0
35762,53,253,1,-1,194,0
35765,43,177,1,-1,194,0
35766,38,258,1,-1,194,0
35770,50,-287,1,347,194,0
35777,38,238,1,366,194,0
35784,46,1098,3,343,194,0
35789,46,-100,2,303,194,0
35791,29,3041,3,-1,194,0
35797,33,113,2,172,194,0
35798,34,136,2,-1,194,0
35799,40,109,1,367,194,0
35800,37,6815,2,172,194,0
35807,49,95,1,-1,194,0
35812,46,0,2,-1,194,0
35814,47,603,1,-1,194,0
35816,41,10,2,172,194,0
35824,42,3279,1,344,194,0
35828,37,71,1,-1,194,0
35829,45,247,1,-1,194,0
35839,46,245,1,359,194,0
35843,50,709,1,-1,194,0
35845,36,962,1,-1,194,0
35850,43,66,1,-1,194,0
35853,53,125,1,-1,194,0
35857,43,313,2,-1,194,0
35864,40,-222,1,337,194,0
35865,40,280,2,340,194,0
35872,39,1685,1,368,194,0
35881,40,-54,1,-1,194,0
35899,34,1866,3,185,194,0
35903,41,75,2,344,194,0
35907,39,665,8,-1,194,0
35910,46,355,2,338,194,0
35916,35,3507,2,-1,194,0
35918,36,251,4,-1,194,0
35924,38,566,2,275,194,0
35927,34,800,2,-1,194,0
35932,31,-209,3,367,194,0
35937,41,41,2,364,194,0
35940,31,0,2,-1,194,0
35942,38,981,2,-1,194,0
35943,36,515,4,252,194,0
35949,41,2576,5,361,194,0
35950,31,11,2,-1,194,0
35952,48,443,2,-1,194,0
35958,34,116,2,-1,194,0
35959,24,281,2,337,194,0
35962,28,16,7,-1,194,0
35978,43,60,2,367,194,0
35982,36,153,1,171,194,0
35984,44,140,2,268,194,0
35993,36,-355,1,-1,194,0
36002,34,3,1,-1,194,0
36012,43,310,7,-1,191,0
36013,56,-255,5,-1,191,0
36014,57,657,5,-1,191,0
36018,36,432,3,255,191,0
36019,46,0,4,304,191,0
36025,27,68,5,-1,191,0
36027,34,1288,8,270,191,0
36031,37,240,1,370,191,0
36035,53,72,1,-1,191,0
36043,33,62,1,-1,191,0
36045,54,943,1,340,191,0
36057,47,-59,1,343,191,0
36066,36,483,1,304,191,0
36071,31,5547,1,-1,191,0
36075,45,746,1,-1,191,0
36081,38,0,1,173,191,0
36092,54,401,1,-1,191,0
36094,33,7,5,-1,191,0
36096,29,200,1,357,191,0
36099,36,269,2,-1,191,0
36105,47,298,1,-1,191,0
36115,46,-339,2,-1,191,0
36117,40,4904,1,356,191,0
36120,55,719,6,284,191,0
36121,41,572,1,-1,191,0
36125,36,3875,1,-1,191,0
36126,31,166,1,-1,191,0
36131,37,295,3,265,191,0
36134,51,726,1,14,191,1
36135,31,457,1,-1,191,0
36142,43,-291,1,301,191,0
36145,55,59,1,305,191,0
36149,44,13054,2,174,191,0
36150,36,0,1,-1,191,0
36151,49,3652,1,285,191,0
36162,47,71,1,370,191,0
36163,30,137,1,-1,191,0
36171,49,24,1,362,191,1
36174,31,0,2,367,191,0
36179,31,2423,3,362,191,0
36186,40,208,2,-1,191,0
36199,50,372,1,-1,191,0
36200,44,0,2,370,191,0
36201,27,536,3,-1,191,0
36203,58,3058,1,368,191,0
36205,51,602,1,284,191,0
36231,32,1145,1,350,191,1
36235,29,31,1,369,191,0
36236,36,0,1,174,191,0
36237,55,0,3,-1,191,0
36241,29,415,3,-1,191,0
36246,39,266,2,-1,191,0
36261,34,-374,1,-1,191,0
36266,39,93,4,-1,191,0
36270,37,-17,2,340,191,0
36272,52,36,1,-1,191,0
36277,59,0,1,-1,191,0
36279,53,-102,2,-1,191,0
36282,55,8044,5,333,191,0
36286,56,966,2,-1,191,0
36303,30,11,1,-1,191,0
36308,35,0,1,305,191,0
36312,42,1453,1,-1,191,0
36315,52,0,2,-1,191,0
36318,56,102,1,369,191,0
36322,44,1071,3,357,191,0
36326,38,2064,1,-1,191,0
36330,40,695,1,348,191,0
36332,34,333,1,-1,191,0
36333,38,759,1,-1,191,0
36336,53,640,2,-1,191,0
36339,39,1005,1,336,191,0
36353,39,0,2,307,191,0
36363,48,643,4,173,191,0
36364,42,-204,1,361,191,0
36369,37,622,1,-1,191,0
36370,38,946,1,-1,191,0
36372,37,1653,2,349,191,0
36375,39,27,3,342,191,0
36380,47,510,3,-1,191,0
36384,36,1806,6,-1,191,0
36390,55,42,2,-1,191,0
36391,43,582,3,-1,191,0
36394,35,244,2,173,191,0
36396,47,373,2,-1,191,0
36401,36,1473,2,-1,191,0
36402,31,1598,2,305,191,1
36413,48,-470,2,292,191,0
36420,49,-18,3,264,191,0
36438,45,744,2,347,191,0
36443,39,763,7,300,191,0
36449,35,151,2,298,191,0
36459,50,50,5,-1,191,0
36460,34,10,2,356,191,0
36462,42,292,3,-1,191,0
36464,37,3975,2,-1,191,0
36473,34,4714,2,-1,191,0
36481,37,1415,2,-1,190,0
36489,39,2040,6,-1,190,0
36502,59,146,3,365,190,0
36504,54,0,4,341,190,0
36505,34,0,2,288,190,0
36508,39,0,7,-1,190,0
36520,40,768,3,-1,190,0
36521,34,2,5,-1,190,0
36527,43,591,4,277,190,0
36532,50,65,1,-1,190,0
36536,34,7279,1,-1,190,0
36543,54,66,2,-1,190,0
36546,60,860,1,-1,190,0
36547,48,561,1,358,190,0
36548,32,24,1,-1,190,0
36552,39,223,2,-1,190,0
36566,34,7,1,357,190,0
36571,37,-487,1,260,190,0
36590,45,491,5,370,190,0
36595,31,2,4,-1,190,0
36600,53,-108,12,175,190,0
36603,31,63,1,-1,190,0
36610,39,1403,2,-1,190,0
36612,31,17,1,-1,190,0
36624,29,20,1,-1,190,0
36627,41,1535,1,363,190,1
36628,38,1616,5,288,190,0
36630,29,7,3,-1,190,0
36633,31,1801,1,-1,190,0
36635,30,1803,2,-1,190,0
36640,54,1012,3,175,190,0
36647,39,476,1,349,190,0
36651,41,469,1,-1,190,0
36653,40,-48,1,-1,190,0
36656,47,311,1,301,190,0
36663,41,277,3,351,190,0
36665,32,522,5,258,190,0
36669,32,51,1,-1,190,0
36670,30,-158,1,370,190,0
36680,42,-411,5,292,190,0
36682,25,914,2,-1,190,0
36689,48,2204,1,-1,190,0
36691,33,335,2,-1,190,0
36692,51,518,1,-1,190,0
36693,55,859,6,308,190,0
36706,31,-475,3,-1,190,0
36710,31,4978,1,-1,190,0
36711,41,1634,5,-1,190,0
36718,36,69,2,369,190,0
36731,36,-308,1,-1,190,0
36734,35,451,1,-1,190,0
36736,39,202,1,301,190,0
36737,37,-251,3,370,190,0
36747,37,42,3,369,190,0
36748,28,-31,1,-1,190,0
36750,39,0,4,369,190,0
36755,41,5548,2,-1,190,0
36768,39,102,2,-1,190,0
36769,40,226,2,-1,190,0
36771,34,210,2,173,190,0
36774,29,13186,1,350,190,0
36775,35,10,1,175,190,0
36777,32,1005,1,-1,190,0
36785,42,257,2,-1,190,0
36786,29,-70,1,356,190,0
36790,40,0,4,258,190,0
36791,35,4135,4,-1,190,0
36796,31,1,1,-1,190,0
36797,44,887,2,363,190,0
36798,41,3652,1,363,190,1
36803,37,335,2,368,190,0
36805,50,126,3,-1,190,0
36806,30,249,1,-1,190,0
36807,31,2581,1,365,190,0
36814,59,64,2,-1,190,0
36816,51,1250,2,-1,190,0
36824,28,337,2,-1,190,0
36833,29,3872,2,-1,190,0
36836,46,4170,2,357,190,0
36838,28,197,1,-1,190,0
36839,58,1596,2,-1,190,0
36842,48,89,4,-1,190,0
36845,38,3646,2,286,190,0
36854,40,1411,2,357,190,0
36857,54,-58,4,-1,190,0
36862,52,555,2,-1,190,0
36865,36,0,6,-1,190,0
36871,40,1836,2,-1,190,0
36873,39,1425,3,-1,190,0
36888,56,550,2,-1,190,0
36893,38,4196,2,-1,190,0
36894,40,209,2,344,190,0
36895,38,14,2,-1,190,0
36901,36,74,2,-1,190,0
36903,28,159,2,-1,190,0
36920,52,752,4,347,190,0
36925,36,590,3,-1,190,0
36926,38,5733,8,278,190,0
36930,25,53,6,-1,190,0
36939,46,1583,5,278,190,0
36951,31,616,3,-1,190,0
36957,58,26,4,-1,190,0
36967,46,404,7,347,190,0
36974,35,399,2,345,189,0
36975,36,1089,5,175,189,0
36977,45,700,4,-1,189,0
36978,47,0,2,-1,189,0
36982,46,451,4,-1,189,0
36988,48,709,2,278,189,0
36991,54,185,6,-1,189,0
37004,42,154,2,-1,189,0
37006,33,1078,4,175,189,0
37007,42,-141,3,345,189,0
37014,27,2,7,366,189,0
37015,33,20,1,370,189,0
37020,36,319,2,301,189,0
37027,40,82,6,370,189,0
37039,38,864,1,348,189,0
37044,38,61,1,359,189,0
37045,33,312,1,359,189,0
37046,31,1545,1,-1,189,0
37063,28,-2,2,364,189,0
37068,30,25,1,-1,189,0
37071,38,-87,1,-1,189,0
37078,28,458,11,-1,189,0
37087,29,970,1,-1,189,0
37088,38,354,1,-1,189,0
37091,38,15030,1,174,189,0
37097,31,1536,1,-1,189,0
37103,39,0,7,175,189,0
37105,35,233,1,176,189,0
37107,39,462,1,-1,189,0
37109,44,564,2,-1,189,0
37111,31,131,1,370,189,0
37116,31,6737,7,-1,189,0
37118,44,1,2,-1,189,0
37129,49,39,5,-1,189,0
37134,33,2565,2,-1,189,0
37135,32,-684,8,299,189,0
37139,35,323,1,-1,189,0
37150,48,-139,2,-1,189,0
37153,32,7,1,-1,189,0
37158,34,496,1,-1,189,0
37167,39,3419,1,327,189,0
37168,35,88,2,-1,189,0
37171,32,681,1,-1,189,0
37179,27,268,1,358,189,0
37181,35,247,1,352,189,0
37182,35,260,6,-1,189,0
37185,40,328,1,-1,189,0
37189,42,759,1,343,189,0
37192,51,864,1,-1,189,0
37194,36,1969,1,-1,189,0
37200,35,577,1,364,189,0
37220,41,0,4,-1,189,0
37223,44,1311,1,364,189,0
37227,33,107,6,-1,189,0
37230,37,1852,2,370,189,0
37241,58,1411,2,-1,189,0
37242,34,142,1,-1,189,0
37248,47,-49,6,327,189,0
37255,28,65,1,300,189,0
37259,37,2019,1,-1,189,0
37262,47,411,1,-1,189,0
37278,34,-56,2,-1,189,0
37282,32,416,1,176,189,0
37285,40,-378,1,295,189,0
37292,37,0,1,300,189,0
37309,34,3050,1,-1,189,0
37316,33,210,2,-1,189,0
37317,47,-169,1,349,189,0
37319,43,484,2,173,189,0
37322,59,-91,1,369,189,0
37324,45,0,2,-1,189,0
37332,37,0,1,344,189,0
37336,33,863,3,-1,189,0
37342,34,0,1,-1,189,0
37356,37,2576,1,-1,189,0
37365,51,-19,1,296,189,0
37366,35,0,8,293,189,0
37367,35,328,3,364,189,0
37380,44,388,2,370,189,1
37390,39,0,5,-1,189,0
37394,35,2737,3,-1,189,0
37415,27,265,2,-1,189,0
37417,37,1572,3,-1,189,0
37421,57,3777,2,-1,189,0
37422,43,794,3,-1,189,0
37424,45,577,2,350,189,0
37426,42,94,4,-1,189,0
37428,37,1328,2,341,189,0
37430,35,712,2,264,189,0
37435,60,0,4,350,189,0
37437,32,210,3,364,189,0
37438,46,5461,2,174,189,1
37444,34,3,2,-1,189,0
37448,58,4152,7,13,189,1
37477,34,39,2,299,189,0
37479,33,324,2,-1,189,0
37483,36,2040,2,-1,189,0
37484,37,68,2,351,189,0
37494,52,0,3,257,189,0
37501,32,335,3,370,189,0
37504,47,878,4,-1,189,0
37505,30,106,3,-1,189,0
37506,29,-7,3,-1,189,0
37521,35,597,2,-1,189,0
37522,38,1354,2,343,189,0
37523,49,4976,9,173,189,0
37531,47,897,4,176,189,0
37532,45,1501,3,-1,189,0
37534,32,396,3,-1,189,0
37547,37,3269,2,-1,188,0
37557,32,822,8,366,188,0
37562,28,20,5,370,188,0
37563,47,120,6,365,188,0
37565,45,0,7,287,188,0
37577,43,276,6,-1,188,0
37579,34,529,1,351,188,0
37580,26,3944,2,-1,188,0
37585,55,203,5,174,188,0
37594,33,100,8,297,188,0
37597,37,241,1,371,188,0
37599,33,149,2,-1,188,0
37607,32,13711,1,175,188,1
37611,49,-454,1,-1,188,0
37614,32,6145,1,287,188,0
37622,26,1006,1,-1,188,0
37627,28,170,5,-1,188,0
37632,32,1914,1,358,188,0
37640,44,415,7,-1,188,0
37655,43,688,3,-1,188,0
37663,49,85,5,359,188,0
37664,40,919,2,-1,188,0
37671,34,2436,7,-1,188,0
37682,48,194,1,-1,188,0
37691,28,373,9,344,188,0
37693,39,3202,8,-1,188,0
37700,28,0,7,-1,188,0
37705,34,902,1,367,188,0
37709,55,366,1,364,188,0
37710,26,-930,1,-1,188,0
37711,39,1738,1,358,188,0
37722,28,3,2,-1,188,0
37723,42,142,5,-1,188,0
37732,40,3705,1,332,188,0
37733,28,375,1,350,188,0
37734,43,-271,1,-1,188,0
37735,40,973,1,-1,188,0
37740,46,431,4,367,188,0
37744,41,1880,1,356,188,0
37746,43,214,1,-1,188,0
37751,29,231,1,14,188,0
37755,37,5957,3,177,188,0
37759,31,7567,1,276,188,0
37765,47,1934,1,364,188,0
37766,36,1825,1,346,188,0
37768,32,-103,1,-1,188,0
37769,38,393,1,-1,188,0
37783,27,1295,1,-1,188,0
37787,39,-220,1,352,188,0
37790,42,177,2,-1,188,0
37808,44,1342,2,370,188,0
37809,53,261,2,336,188,0
37811,36,1354,1,356,188,1
37820,36,0,2,-1,188,0
37841,52,213,2,-1,188,0
37855,46,-236,2,-1,188,0
37856,29,111,1,-1,188,0
37858,55,1126,1,-1,188,0
37863,29,-312,2,-1,188,0
37871,42,1563,2,364,188,0
37872,43,2567,1,360,188,0
37874,30,1222,1,-1,188,0
37878,52,633,1,-1,188,0
37881,32,499,1,339,188,0
37887,37,6089,2,-1,188,0
37889,46,-976,1,-1,188,0
37892,34,332,2,-1,188,0
37903,34,2447,2,-1,188,0
37906,48,333,6,-1,188,0
37910,53,-388,3,356,188,0
37911,37,887,2,-1,188,0
37912,37,561,1,339,188,0
37913,40,2258,3,287,188,0
37924,33,315,3,-1,188,0
37925,50,451,3,-1,188,0
37928,60,2147,1,-1,188,0
37929,58,8548,8,-1,188,0
37936,49,1039,2,178,188,0
37940,59,5845,2,-1,188,0
37944,29,769,3,-1,188,0
37947,29,-11,2,-1,188,0
37953,43,991,2,-1,188,0
37954,29,64,2,366,188,0
37969,33,24,1,-1,188,0
37980,35,1287,3,-1,188,0
37985,29,792,2,-1,188,0
37988,47,-497,2,-1,188,0
37991,43,1,2,-1,188,0
37992,38,-258,2,370,188,0
37995,42,-166,4,-1,188,0
37999,35,-133,3,-1,188,0
38003,34,79,2,-1,188,0
38006,30,315,3,346,188,0
38009,56,309,2,367,188,0
38010,35,650,2,349,188,0
38012,34,124,4,366,188,0
38019,48,685,10,-1,188,0
38023,36,1038,3,-1,188,0
38025,29,-13,3,-1,188,0
38027,43,0,4,-1,188,0
38043,40,2805,6,353,188,0
38047,47,1358,4,-1,188,0
38048,41,356,5,-1,188,0
38055,27,3354,5,-1,188,0
38060,28,213,3,-1,188,0
38062,33,-14,2,-1,188,0
38077,32,344,11,-1,188,0
38081,30,326,4,-1,188,0
38087,52,751,4,371,188,0
38101,40,252,6,-1,187,0
38102,30,637,5,-1,187,0
38114,28,293,3,-1,187,0
38116,42,146,4,346,187,0
38117,37,357,2,344,187,0
38118,30,148,5,-1,187,0
38134,35,3000,3,-1,187,0
38141,28,8,1,-1,187,0
38142,60,496,2,-1,187,0
38143,35,253,1,345,187,0
